id,ranking_score,agent_id,geography_name,sq_meters,price,year_of_construction,floor,subtype,rooms,no_of_bathrooms,no_of_wc,ad_type,living_rooms,kitchens,balcony_area,lux_home,new_development,garage,furnished,preserved,investment,unfinished,heating_under_floor,renovated,requires_renovation,airy,bright,painted,garden,ac,storage,balcony,internal_stairs,view,secure_door,penthouse,alarm,corner,holiday_home,student_home,night_power,neoclassic,double_glass,for_commercial_use,fireplace,elevator,satellite,solar_heater,attic,pool,playroom
42592048,142.9,19079.0,beesy neighborhood,57,55000,1972,4,apartment,1,1,0,simple,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
42593650,146.7,19079.0,beesy neighborhood,270,300000,1968,-1,building,0,0,0,simple,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
42594131,90.5,19208.0,beesy neighborhood,140,250000,1960,0,apartment,3,1,1,simple,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
42594335,160.6,8510.0,beesy neighborhood,374,260000,1955,0,building,1,1,0,simple,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
42594948,64.0,10805.0,beesy neighborhood,55,56500,1975,3,apartment,1,1,0,simple,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
42599509,91.4,19208.0,beesy neighborhood,70,145000,2000,6,apartment,2,1,0,simple,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
42602041,127.8,9210.0,beesy neighborhood,82,80000,1976,0,apartment,2,1,0,simple,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42602363,121.0,12727.0,beesy neighborhood,130,270000,2017,1,apartment,3,0,1,simple,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0
43093189,77.8,14680.0,beesy neighborhood,476,520000,1935,2,building,14,4,0,simple,3,3,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0
43093551,65.9,8155.0,beesy neighborhood,71,68000,1971,1,apartment,2,1,0,simple,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
37035115,101.5,7800.0,beesy neighborhood,38,63000,1985,5,apartment,1,0,0,simple,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
43102259,51.8,10726.0,beesy neighborhood,46,45000,1964,1,apartment,1,1,0,simple,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
43103424,137.5,12306.0,beesy neighborhood,45,100000,1970,1,apartment,1,1,0,simple,1,1,5,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
43121944,162.0,14729.0,beesy neighborhood,50,110000,1970,5,apartment,1,1,0,simple,1,1,20,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
43138098,150.6,18643.0,beesy neighborhood,27,28000,1967,-1,studio,1,1,0,simple,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
43138270,154.7,18643.0,beesy neighborhood,45,46000,1967,-1,studio,1,1,0,simple,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
43139267,109.7,11210.0,beesy neighborhood,55,99000,1965,5,apartment,2,0,0,simple,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43142790,154.0,19652.0,beesy neighborhood,46,67000,1974,2,apartment,1,1,0,simple,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
43206788,58.5,10726.0,beesy neighborhood,50,80000,1965,4,apartment,1,1,0,simple,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
43089305,128.0,17508.0,beesy neighborhood,57,90000,1999,-1,apartment,0,0,0,simple,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36947534,117.5,7622.0,beesy neighborhood,120,260000,2008,6,maisonette,2,1,1,simple,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0
43093498,100.9,14454.0,beesy neighborhood,50,40000,1970,2,apartment,1,1,0,simple,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
43094451,133.4,8220.0,beesy neighborhood,83,260000,2005,5,apartment,2,1,1,simple,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0
43095018,138.1,17597.0,beesy neighborhood,54,60000,1975,2,apartment,1,1,0,simple,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
43095309,102.0,8997.0,beesy neighborhood,135,155000,1970,0,detached,1,0,0,simple,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0
37046871,110.0,7800.0,beesy neighborhood,320,280000,1972,1,building,5,5,1,simple,4,3,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
43099316,44.2,12960.0,beesy neighborhood,40,30000,0,0,apartment,1,1,0,simple,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
37248654,85.1,10726.0,beesy neighborhood,92,160000,1985,5,apartment,2,1,1,simple,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0
43103414,121.3,12306.0,beesy neighborhood,89,124000,1990,0,apartment,0,1,0,simple,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0
43107971,69.0,12752.0,beesy neighborhood,73,75000,1964,1,apartment,2,1,0,simple,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
43108106,147.8,8510.0,beesy neighborhood,74,42000,1965,-1,apartment,2,1,0,simple,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43114845,126.9,14588.0,beesy neighborhood,78,85000,1976,3,apartment,2,1,0,simple,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
43115117,149.1,8510.0,beesy neighborhood,78,85000,1980,3,apartment,1,1,0,simple,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
43121688,72.2,14680.0,beesy neighborhood,137,102000,0,1,apartment,3,1,1,simple,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
43121704,72.2,14680.0,beesy neighborhood,63,48000,0,1,apartment,2,1,0,simple,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
43127030,77.0,9709.0,beesy neighborhood,50,50000,1972,2,apartment,1,0,0,simple,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
43130441,74.7,9709.0,beesy neighborhood,40,110000,2007,7,studio,1,0,0,simple,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0
43130451,65.3,9709.0,beesy neighborhood,116,148000,1983,4,apartment,3,0,0,simple,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
37887005,121.3,7800.0,beesy neighborhood,374,275000,1952,-1,apartment complex,7,3,0,simple,4,3,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
43137813,53.3,10726.0,beesy neighborhood,300,500000,1970,0,building,6,4,0,simple,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0
43137904,97.5,10726.0,beesy neighborhood,83,250000,2005,5,apartment,2,1,1,simple,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0
43138058,57.0,10726.0,beesy neighborhood,78,85000,1980,3,apartment,1,1,1,simple,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
43138346,57.2,10726.0,beesy neighborhood,54,60000,1975,2,apartment,1,1,0,simple,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
43138408,162.0,14497.0,beesy neighborhood,100,139500,1978,2,apartment,2,1,1,simple,1,1,20,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
43139105,80.0,8155.0,beesy neighborhood,116,180000,1972,5,apartment,2,1,0,simple,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0
37943680,86.8,10726.0,beesy neighborhood,85,65000,1977,2,apartment,2,1,0,simple,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43200672,143.9,17510.0,beesy neighborhood,75,85000,1976,1,apartment,2,1,0,simple,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
43143722,55.5,10726.0,beesy neighborhood,72,80000,1965,1,apartment,2,1,0,simple,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
43202595,54.0,10726.0,beesy neighborhood,54,45000,1971,0,apartment,1,0,0,simple,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
43144256,165.6,19652.0,beesy neighborhood,111,170000,1978,5,apartment,3,1,1,simple,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
43148789,159.4,16722.0,beesy neighborhood,67,127000,2005,3,apartment,2,1,0,simple,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
43149644,123.9,8220.0,beesy neighborhood,27,28000,1964,0,apartment,1,1,0,simple,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
43176903,92.4,14680.0,beesy neighborhood,120,110000,1971,6,apartment,3,1,1,simple,1,1,50,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
43180132,127.1,17469.0,beesy neighborhood,71,68000,1970,1,apartment,2,1,0,simple,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43180356,162.3,8510.0,beesy neighborhood,59,74000,1975,1,apartment,1,1,0,simple,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
43181089,80.2,10726.0,beesy neighborhood,78,85000,1980,3,apartment,2,1,0,simple,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0
43182105,137.0,16638.0,beesy neighborhood,67,70000,1975,2,apartment,1,1,0,simple,1,1,8,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0
43182330,164.5,10472.0,beesy neighborhood,31,39000,1969,2,studio,0,1,0,simple,1,1,4,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
43187580,148.2,9046.0,beesy neighborhood,77,120000,1974,2,apartment,2,1,0,premium,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
43192290,81.0,10726.0,beesy neighborhood,85,220000,1965,3,apartment,2,2,0,simple,1,1,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
43192434,58.5,10726.0,beesy neighborhood,90,150000,1990,1,apartment,2,1,1,simple,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
38219014,128.8,8422.0,beesy neighborhood,147,150000,1936,0,detached,3,2,0,simple,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41963891,81.3,12172.0,beesy neighborhood,116,180000,1975,5,apartment,3,1,0,simple,0,0,60,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0
43156164,54.7,10726.0,beesy neighborhood,50,56000,1966,3,apartment,1,1,0,simple,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
43156264,55.0,10726.0,beesy neighborhood,50,50000,1970,0,apartment,1,1,0,simple,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
43156304,111.8,11210.0,beesy neighborhood,54,62000,1980,5,apartment,0,0,0,simple,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41995044,144.4,8510.0,beesy neighborhood,350,550000,1935,0,detached,6,1,3,simple,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
43156328,48.6,10726.0,beesy neighborhood,170,360000,1955,0,building,4,0,0,simple,2,2,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
43156377,39.2,10726.0,beesy neighborhood,60,74000,1985,1,apartment,1,1,0,simple,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
38311271,85.5,14723.0,beesy neighborhood,374,250000,1958,2,building,0,3,4,simple,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
43167396,42.5,19718.0,beesy neighborhood,33,8500,0,-1,studio,1,0,1,premium,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0
43175223,162.1,6037.0,beesy neighborhood,78,80000,1980,3,apartment,2,1,0,simple,1,1,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
43176551,117.7,17469.0,beesy neighborhood,75,85000,1970,1,apartment,1,1,0,simple,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43180086,130.2,17469.0,beesy neighborhood,276,400000,1985,0,building,1,1,0,simple,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43180771,122.9,17469.0,beesy neighborhood,25,20000,1970,0,studio,1,1,0,simple,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43180906,130.4,17469.0,beesy neighborhood,48,38000,1955,0,apartment,1,1,0,simple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43180991,127.8,17469.0,beesy neighborhood,40,38000,1970,2,apartment,1,1,1,simple,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43181210,73.5,10726.0,beesy neighborhood,28,35000,1970,2,apartment,1,1,0,simple,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
43181482,144.7,16512.0,beesy neighborhood,68,75000,1970,3,apartment,2,1,0,simple,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38533132,131.2,8220.0,beesy neighborhood,84,75000,1965,2,apartment,2,1,0,simple,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43192107,77.0,19216.0,beesy neighborhood,170,250000,1950,0,other residential,3,2,0,simple,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
43192436,143.8,8510.0,beesy neighborhood,44,45000,1970,0,apartment,1,1,0,simple,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43192559,68.1,10726.0,beesy neighborhood,210,280000,1940,0,detached,4,2,0,simple,2,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
43192779,134.8,6037.0,beesy neighborhood,51,16000,1967,-1,apartment,1,1,0,simple,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
43197914,145.9,14497.0,beesy neighborhood,300,250000,1967,0,building,6,4,0,simple,4,4,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41884585,72.7,10726.0,beesy neighborhood,47,40000,1975,1,apartment,1,1,0,simple,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
41902535,152.8,8855.0,beesy neighborhood,110,155000,2012,1,apartment,2,1,1,simple,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0
41924171,116.1,12692.0,beesy neighborhood,344,370000,1970,1,building,0,0,0,simple,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41930812,134.9,16064.0,beesy neighborhood,112,170000,2011,3,maisonette,2,1,1,simple,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
41946747,123.9,7766.0,beesy neighborhood,240,140000,1970,1,building,4,4,0,simple,3,3,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41951139,66.0,10726.0,beesy neighborhood,70,75000,1958,1,apartment,2,1,0,simple,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
41964197,95.2,9617.0,beesy neighborhood,450,370000,1978,0,building,7,0,0,simple,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
41970837,117.2,12727.0,beesy neighborhood,50,55000,1978,4,apartment,1,0,0,simple,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
42005240,122.0,16930.0,beesy neighborhood,118,220000,1996,5,apartment,3,2,0,simple,1,1,60,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0
42008639,77.5,15272.0,beesy neighborhood,100,100000,1967,3,apartment,2,0,0,simple,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
42012018,137.0,17128.0,beesy neighborhood,69,52000,1974,1,apartment,2,1,0,simple,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42031685,151.5,16482.0,beesy neighborhood,120,220000,2000,5,apartment,3,2,0,simple,1,1,40,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0
42035552,147.0,6765.0,beesy neighborhood,120,220000,1996,5,apartment,3,2,0,simple,1,1,60,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0
42103020,151.4,17757.0,beesy neighborhood,400,600000,1940,-1,building,0,0,0,simple,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
42033018,116.0,14723.0,beesy neighborhood,120,220000,1996,5,apartment,3,2,0,simple,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0
43408278,116.0,10019.0,beesy neighborhood,73,105000,1970,2,apartment,1,1,0,up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
40986597,53.9,10726.0,beesy neighborhood,46,65000,1978,2,apartment,1,1,0,simple,1,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
43415141,155.0,17526.0,beesy neighborhood,92,105000,1962,1,apartment,2,1,0,star,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0
43442414,123.0,13872.0,beesy neighborhood,75,120000,1960,2,apartment,2,1,0,simple,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
43452938,141.1,18437.0,beesy neighborhood,57,120000,1972,5,apartment,1,1,0,star,0,1,20,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
42033589,146.4,12692.0,beesy neighborhood,120,220000,1996,5,apartment,3,2,0,simple,0,0,60,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0
43224038,150.0,15142.0,beesy neighborhood,75,120000,1952,2,apartment,2,1,0,simple,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
43225069,121.7,16482.0,beesy neighborhood,42,45000,1965,0,apartment,1,1,0,simple,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
43225109,159.0,7800.0,beesy neighborhood,137,158000,1955,0,maisonette,3,1,1,simple,2,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
43225118,143.4,16482.0,beesy neighborhood,120,240000,1965,3,apartment,3,1,1,simple,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
43230367,57.4,10726.0,beesy neighborhood,68,68000,1979,1,apartment,1,1,0,simple,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0
43230820,142.2,9834.0,beesy neighborhood,84,125000,1975,3,apartment,2,1,0,simple,1,1,10,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
